STATE,SALES_MONTH,CATEGORY_GROUP,TOTAL_DOLLARS
Arizona,2022-10-01,Other,1832103.52
District of Columbia,2022-10-01,Other,300444.78
Massachusetts,2022-10-01,Edibles,20801527.70
New Brunswick,2022-10-01,Concentrates,0.00
Illinois,2022-10-01,Edibles,17729804.10
Minnesota,2022-10-01,Other,300486.11
Puerto Rico,2022-10-01,Edibles,997477.86
Missouri,2022-10-01,Pre-Rolls,1903970.23
Saskatchewan,2022-10-01,Edibles,617722.42
California,2022-10-01,Edibles,38958414.44
Hawaii,2022-10-01,Flower,1031057.45
Hawaii,2022-10-01,Vapes,788113.68
Connecticut,2022-10-01,Flower,8310630.81
North Dakota,2022-10-01,Other,136558.48
Missouri,2022-11-01,Vapes,6715399.59
Vermont,2022-11-01,Other,266596.34
Alaska,2022-11-01,Vapes,2992533.02
Pennsylvania,2022-11-01,Edibles,35097.65
District of Columbia,2022-11-01,Vapes,726705.00
New Hampshire,2022-11-01,Vapes,290095.24
New Jersey,2022-11-01,Flower,20162323.42
Iowa,2022-11-01,Other,210394.35
Nunavut,2022-11-01,Concentrates,45046.78
Iowa,2022-11-01,Concentrates,47562.65
South Carolina,2022-11-01,Vapes,0.00
Texas,2022-11-01,Flower,111093.10
Ohio,2022-11-01,Concentrates,1656232.81
Massachusetts,2022-11-01,Other,6558505.32
Illinois,2022-11-01,Other,2757013.11
Alaska,2022-11-01,Other,962644.53
Arizona,2022-11-01,Other,2147002.32
Ontario,2022-11-01,Concentrates,6831599.44
Saskatchewan,2022-11-01,Edibles,590716.33
Ohio,2022-11-01,Vapes,10156220.22
Pennsylvania,2022-11-01,Concentrates,9819857.12
Pennsylvania,2022-11-01,Vapes,33380432.24
Oklahoma,2022-11-01,Other,11431770.68
California,2022-11-01,Edibles,38698354.28
Missouri,2022-11-01,Other,474734.38
Nunavut,2022-11-01,Pre-Rolls,95077.07
Iowa,2022-11-01,Edibles,11216.39
Maryland,2022-11-01,Flower,19751452.33
New York,2022-11-01,Concentrates,61978.39
Saskatchewan,2022-11-01,Other,1253105.06
Florida,2022-11-01,Concentrates,12935032.56
Florida,2022-11-01,Flower,107709218.68
Washington,2022-11-01,Edibles,9554792.65
Newfoundland and Labrador,2022-11-01,Flower,1681737.31
New Mexico,2022-11-01,Edibles,5762416.18
Nevada,2022-11-01,Other,2305533.91
Alberta,2022-11-01,Concentrates,3080265.52
Utah,2022-11-01,Flower,2589144.63
Yukon,2022-11-01,Vapes,131608.47
New Hampshire,2022-11-01,Pre-Rolls,152833.15
Louisiana,2022-11-01,Concentrates,57854.35
Colorado,2022-11-01,Concentrates,17786475.31
Colorado,2022-11-01,Vapes,5764209.83
Nevada,2022-11-01,Flower,26515465.95
Ontario,2022-11-01,Flower,63616004.56
New Mexico,2022-11-01,Concentrates,1493851.34
Maine,2022-11-01,Other,1938501.61
Virginia,2022-11-01,Flower,2893231.91
Nevada,2022-11-01,Pre-Rolls,8112004.71
Maryland,2022-11-01,Edibles,5665090.35
South Dakota,2022-11-01,Flower,1271185.62
North Dakota,2022-11-01,Vapes,386719.50
Louisiana,2022-11-01,Flower,871266.14
Mississippi,2022-11-01,Concentrates,0.00
Virginia,2022-11-01,Other,527695.16
Alaska,2022-11-01,Edibles,1936185.00
Montana,2022-11-01,Flower,10806611.80
Washington,2022-11-01,Vapes,18007650.89
Manitoba,2022-11-01,Edibles,1069869.82
Delaware,2022-11-01,Flower,1038304.52
Utah,2022-11-01,Edibles,953519.41
Manitoba,2022-11-01,Vapes,2589690.19
Minnesota,2022-11-01,Edibles,158006.08
District of Columbia,2022-11-01,Other,368213.75
New Brunswick,2022-11-01,Edibles,256530.76
Arkansas,2022-11-01,Pre-Rolls,
Rhode Island,2022-11-01,Edibles,230491.73
West Virginia,2022-11-01,Edibles,0.00
South Dakota,2022-11-01,Concentrates,110825.52
Nova Scotia,2022-11-01,Pre-Rolls,377.58
New Hampshire,2022-11-01,Flower,7305.19
Hawaii,2022-11-01,Concentrates,473439.52
Missouri,2022-11-01,Flower,18982793.16
Connecticut,2022-11-01,Edibles,1167288.66
Florida,2022-11-01,Other,3358533.05
Alberta,2022-11-01,Pre-Rolls,15629028.56
Vermont,2022-11-01,Vapes,1532156.72
Yukon,2022-11-01,Flower,353133.98
British Columbia,2022-11-01,Vapes,9969057.46
Arkansas,2022-11-01,Vapes,5552198.28
Manitoba,2022-11-01,Concentrates,516802.79
Colorado,2022-11-01,Other,7025861.21
Missouri,2022-11-01,Pre-Rolls,1915513.58
Missouri,2022-11-01,Edibles,4879468.71
Hawaii,2022-11-01,Vapes,858990.32
South Carolina,2022-11-01,Pre-Rolls,0.00
Virginia,2022-11-01,Pre-Rolls,224962.19
Manitoba,2022-11-01,Other,1298537.51
Oklahoma,2022-11-01,Edibles,25009819.81
Arizona,2022-11-01,Concentrates,12751264.49
North Dakota,2022-11-01,Concentrates,137780.88
Alberta,2022-11-01,Flower,24294530.27
Minnesota,2022-11-01,Pre-Rolls,261678.76
New Brunswick,2022-11-01,Flower,1404077.55
Puerto Rico,2022-11-01,Other,289641.71
Ontario,2022-11-01,Pre-Rolls,39206927.29
Montana,2022-11-01,Pre-Rolls,1862643.95
Maine,2022-11-01,Pre-Rolls,3034674.89
West Virginia,2022-11-01,Other,127486.58
Michigan,2022-11-01,Other,2244919.85
Ohio,2022-11-01,Flower,19967925.59
Delaware,2022-11-01,Other,248747.86
Maine,2022-11-01,Flower,11680651.49
Massachusetts,2022-11-01,Concentrates,5949250.16
South Dakota,2022-11-01,Pre-Rolls,341217.98
Mississippi,2022-11-01,Edibles,0.00
New Brunswick,2022-11-01,Vapes,493222.13
Nova Scotia,2022-11-01,Vapes,742.64
British Columbia,2022-11-01,Pre-Rolls,15873227.01
Puerto Rico,2022-11-01,Vapes,1161407.60
Alberta,2022-11-01,Edibles,4237969.62
Newfoundland and Labrador,2022-11-01,Pre-Rolls,811266.06
Michigan,2022-11-01,Vapes,42765637.32
Ohio,2022-11-01,Edibles,5855775.41
Virginia,2022-11-01,Vapes,2474149.33
Washington,2022-11-01,Other,3768156.49
Illinois,2022-11-01,Pre-Rolls,8347617.34
Oklahoma,2022-11-01,Pre-Rolls,15430524.67
Louisiana,2022-11-01,Vapes,337940.37
Connecticut,2022-11-01,Pre-Rolls,1518046.16
Rhode Island,2022-11-01,Other,410884.80
South Carolina,2022-11-01,Other,0.00
Saskatchewan,2022-11-01,Flower,4939388.67
Montana,2022-11-01,Edibles,3111185.46
Montana,2022-11-01,Other,1759337.46
Washington,2022-11-01,Flower,25060080.13
British Columbia,2022-11-01,Edibles,4434455.59
Puerto Rico,2022-11-01,Flower,12550304.12
North Dakota,2022-11-01,Edibles,270.90
Arkansas,2022-11-01,Edibles,3014614.10
South Dakota,2022-11-01,Other,142861.54
Arkansas,2022-11-01,Flower,12102786.45
Minnesota,2022-11-01,Flower,1117788.88
South Carolina,2022-11-01,Flower,0.00
Northern Mariana Islands,2022-11-01,Vapes,0.00
Nova Scotia,2022-11-01,Flower,802.25
California,2022-11-01,Vapes,102147885.73
Ohio,2022-11-01,Pre-Rolls,19416.49
Texas,2022-11-01,Pre-Rolls,49725.96
Washington,2022-11-01,Pre-Rolls,12456837.52
Oklahoma,2022-11-01,Vapes,25432082.84
Ontario,2022-11-01,Edibles,10916945.59
Manitoba,2022-11-01,Pre-Rolls,2668941.94
British Columbia,2022-11-01,Flower,20275529.67
New York,2022-11-01,Vapes,6739699.61
West Virginia,2022-11-01,Vapes,1315211.65
Newfoundland and Labrador,2022-11-01,Edibles,329318.11
New York,2022-11-01,Flower,6165549.67
District of Columbia,2022-11-01,Concentrates,106176.93
Montana,2022-11-01,Concentrates,2652312.78
Connecticut,2022-11-01,Other,1250160.09
Massachusetts,2022-11-01,Edibles,21819624.93
California,2022-11-01,Flower,134717319.61
Alaska,2022-11-01,Flower,7196857.20
California,2022-11-01,Pre-Rolls,51444746.82
Maryland,2022-11-01,Vapes,7961503.48
New Mexico,2022-11-01,Other,1417102.44
Colorado,2022-11-01,Pre-Rolls,2102327.90
Arizona,2022-11-01,Vapes,25090005.63
Michigan,2022-11-01,Concentrates,12343666.43
Pennsylvania,2022-11-01,Flower,37499615.01
Rhode Island,2022-11-01,Flower,1319558.10
Pennsylvania,2022-11-01,Other,7570943.71
New Jersey,2022-11-01,Edibles,5214555.42
New Jersey,2022-11-01,Concentrates,2862509.68
Nunavut,2022-11-01,Vapes,66348.63
Hawaii,2022-11-01,Edibles,307735.49
Northern Mariana Islands,2022-11-01,Edibles,0.00
Illinois,2022-11-01,Concentrates,7946522.75
Nova Scotia,2022-11-01,Concentrates,18782.49
New Hampshire,2022-11-01,Concentrates,84211.06
Saskatchewan,2022-11-01,Pre-Rolls,1686223.55
Minnesota,2022-11-01,Other,308521.61
New Mexico,2022-11-01,Flower,16435689.48
Delaware,2022-11-01,Vapes,886730.23
New York,2022-11-01,Pre-Rolls,996167.35
Arkansas,2022-11-01,Concentrates,2110097.31
Nevada,2022-11-01,Vapes,18055220.27
New Jersey,2022-11-01,Vapes,10845742.66
District of Columbia,2022-11-01,Pre-Rolls,248396.53
Rhode Island,2022-11-01,Concentrates,399368.77
Delaware,2022-11-01,Pre-Rolls,175313.08
Texas,2022-11-01,Edibles,64395.32
New Mexico,2022-11-01,Pre-Rolls,4205501.92
Illinois,2022-11-01,Vapes,36830840.63
Oregon,2022-11-01,Concentrates,9376201.88
Arkansas,2022-11-01,Other,530831.18
Mississippi,2022-11-01,Vapes,0.00
Arizona,2022-11-01,Edibles,13532765.56
Arizona,2022-11-01,Pre-Rolls,12300426.04
Newfoundland and Labrador,2022-11-01,Concentrates,383619.10
Utah,2022-11-01,Vapes,3074916.44
Texas,2022-11-01,Vapes,212411.84
Mississippi,2022-11-01,Other,31093.36
Virginia,2022-11-01,Concentrates,66154.24
Arizona,2022-11-01,Flower,49585691.25
Saskatchewan,2022-11-01,Concentrates,413448.18
Minnesota,2022-11-01,Concentrates,0.00
South Dakota,2022-11-01,Vapes,840796.68
Louisiana,2022-11-01,Pre-Rolls,167886.98
Mississippi,2022-11-01,Flower,1409903.87
Vermont,2022-11-01,Edibles,746838.28
Delaware,2022-11-01,Concentrates,237595.42
South Dakota,2022-11-01,Edibles,272128.63
Northern Mariana Islands,2022-11-01,Flower,0.00
British Columbia,2022-11-01,Concentrates,2833074.96
Puerto Rico,2022-11-01,Edibles,1030841.02
Newfoundland and Labrador,2022-11-01,Vapes,488297.55
New Hampshire,2022-11-01,Edibles,215779.22
Maryland,2022-11-01,Other,1086192.64
Massachusetts,2022-11-01,Vapes,34243895.61
Louisiana,2022-11-01,Edibles,240327.90
Texas,2022-11-01,Other,176408.52
Northern Mariana Islands,2022-11-01,Other,0.00
Rhode Island,2022-11-01,Pre-Rolls,217805.62
Maine,2022-11-01,Concentrates,1541150.11
New Hampshire,2022-11-01,Other,117806.49
Oregon,2022-11-01,Flower,26431114.07
Oregon,2022-11-01,Other,3808296.33
Puerto Rico,2022-11-01,Concentrates,399369.79
Connecticut,2022-11-01,Vapes,4952769.45
District of Columbia,2022-11-01,Flower,2333346.82
Michigan,2022-11-01,Flower,100810036.02
Yukon,2022-11-01,Pre-Rolls,189491.14
Utah,2022-11-01,Concentrates,174134.47
Nunavut,2022-11-01,Edibles,4870.67
New Brunswick,2022-11-01,Pre-Rolls,611145.41
Nova Scotia,2022-11-01,Edibles,11282.47
Pennsylvania,2022-11-01,Pre-Rolls,10378.62
Illinois,2022-11-01,Flower,55985275.59
North Dakota,2022-11-01,Other,141208.03
South Carolina,2022-11-01,Edibles,0.00
Connecticut,2022-11-01,Flower,8046237.68
Saskatchewan,2022-11-01,Vapes,3184776.31
Nevada,2022-11-01,Edibles,8949847.25
Nunavut,2022-11-01,Other,26563.55
New Brunswick,2022-11-01,Concentrates,0.00
New York,2022-11-01,Edibles,2391890.95
California,2022-11-01,Other,10532093.06
Oregon,2022-11-01,Pre-Rolls,10033654.68
Michigan,2022-11-01,Pre-Rolls,25089606.81
Iowa,2022-11-01,Vapes,173277.30
British Columbia,2022-11-01,Other,3997429.13
Nova Scotia,2022-11-01,Other,830.00
Montana,2022-11-01,Vapes,5098176.34
Delaware,2022-11-01,Edibles,204171.13
Nunavut,2022-11-01,Flower,247663.71
Utah,2022-11-01,Other,641279.68
Missouri,2022-11-01,Concentrates,2906814.12
West Virginia,2022-11-01,Concentrates,316491.39
New Brunswick,2022-11-01,Other,56819.68
Alberta,2022-11-01,Other,6782095.23
Michigan,2022-11-01,Edibles,21560278.16
Oregon,2022-11-01,Edibles,11964338.98
Colorado,2022-11-01,Flower,99414738.27
New Jersey,2022-11-01,Other,774325.02
Maryland,2022-11-01,Pre-Rolls,2349820.43
Nevada,2022-11-01,Concentrates,3269367.55
Texas,2022-11-01,Concentrates,32542.56
Minnesota,2022-11-01,Vapes,292631.00
Vermont,2022-11-01,Concentrates,77016.14
Oklahoma,2022-11-01,Concentrates,10180340.68
Oklahoma,2022-11-01,Flower,54035126.99
Hawaii,2022-11-01,Flower,1010428.15
Ohio,2022-11-01,Other,1850256.37
Maine,2022-11-01,Edibles,3846100.09
Yukon,2022-11-01,Concentrates,55957.10
Mississippi,2022-11-01,Pre-Rolls,96111.38
Washington,2022-11-01,Concentrates,8456763.23
Maryland,2022-11-01,Concentrates,2803314.95
Florida,2022-11-01,Vapes,31892182.81
Yukon,2022-11-01,Edibles,26718.60
Ontario,2022-11-01,Other,10244589.80
Oregon,2022-11-01,Vapes,19357881.64
Maine,2022-11-01,Vapes,3773197.13
Illinois,2022-11-01,Edibles,17491301.86
Alaska,2022-11-01,Pre-Rolls,2842713.57
Rhode Island,2022-11-01,Vapes,348010.47
Manitoba,2022-11-01,Flower,5279765.44
North Dakota,2022-11-01,Flower,719353.33
California,2022-11-01,Concentrates,25024271.83
Alaska,2022-11-01,Concentrates,1819145.49
Vermont,2022-11-01,Pre-Rolls,316950.33
West Virginia,2022-11-01,Flower,2957767.55
Vermont,2022-11-01,Flower,1724724.61
Newfoundland and Labrador,2022-11-01,Other,317054.90
Puerto Rico,2022-11-01,Pre-Rolls,1070.59
Connecticut,2022-11-01,Concentrates,1428619.92
Ontario,2022-11-01,Vapes,24134117.61
Virginia,2022-11-01,Edibles,724880.20
Yukon,2022-11-01,Other,79701.21
Florida,2022-11-01,Edibles,263102.68
Hawaii,2022-11-01,Other,295047.71
Florida,2022-11-01,Pre-Rolls,467600.81
New Mexico,2022-11-01,Vapes,9727553.78
Colorado,2022-11-01,Edibles,4279379.80
District of Columbia,2022-11-01,Edibles,364498.44
New Jersey,2022-11-01,Pre-Rolls,3579126.47
Alberta,2022-11-01,Vapes,16579081.17
Massachusetts,2022-11-01,Flower,51147611.78
New York,2022-11-01,Other,1833670.51
Utah,2022-11-01,Pre-Rolls,1131.00
Massachusetts,2022-11-01,Pre-Rolls,25846795.46
Louisiana,2022-11-01,Other,124646.07
North Dakota,2022-11-01,Pre-Rolls,12337.82
Michigan,2022-12-01,Other,2577763.05
Hawaii,2022-12-01,Vapes,941729.99
Utah,2022-12-01,Other,463484.73
Mississippi,2022-12-01,Edibles,0.00
Utah,2022-12-01,Concentrates,212657.78
New Brunswick,2022-12-01,Vapes,538705.25
Minnesota,2022-12-01,Concentrates,0.00
West Virginia,2022-12-01,Edibles,0.00
Saskatchewan,2022-12-01,Vapes,3301034.01
Pennsylvania,2022-12-01,Concentrates,11508097.16
North Dakota,2022-12-01,Concentrates,171573.01
Louisiana,2022-12-01,Vapes,299610.97
New York,2022-12-01,Flower,6602238.66
West Virginia,2022-12-01,Concentrates,310769.97
New Mexico,2022-12-01,Pre-Rolls,4845992.51
Montana,2022-12-01,Pre-Rolls,2038073.08
Florida,2022-12-01,Concentrates,14623412.99
Missouri,2022-12-01,Pre-Rolls,2127999.53
Virginia,2022-12-01,Edibles,1034169.06
South Dakota,2022-12-01,Pre-Rolls,393608.76
Texas,2022-12-01,Concentrates,35931.06
Alberta,2022-12-01,Pre-Rolls,18459747.03
British Columbia,2022-12-01,Concentrates,3255699.52
Alaska,2022-12-01,Flower,7178308.81
Maryland,2022-12-01,Flower,20018425.02
Maryland,2022-12-01,Other,1063323.97
British Columbia,2022-12-01,Other,4743909.85
Saskatchewan,2022-12-01,Flower,5231689.27
New Mexico,2022-12-01,Concentrates,1678191.16
Utah,2022-12-01,Flower,2817150.36
Nevada,2022-12-01,Pre-Rolls,7795485.28
Northern Mariana Islands,2022-12-01,Flower,0.00
Nunavut,2022-12-01,Vapes,115356.06
South Carolina,2022-12-01,Other,0.00
Delaware,2022-12-01,Other,247434.38
Yukon,2022-12-01,Other,85159.89
Nevada,2022-12-01,Vapes,17068358.72
Pennsylvania,2022-12-01,Flower,41121356.72
New Hampshire,2022-12-01,Edibles,239360.94
Florida,2022-12-01,Other,3292488.08
Yukon,2022-12-01,Vapes,126974.45
Northern Mariana Islands,2022-12-01,Other,0.00
New Jersey,2022-12-01,Concentrates,1613112.70
Vermont,2022-12-01,Vapes,1756446.57
New Jersey,2022-12-01,Other,1007860.98
Iowa,2022-12-01,Edibles,12388.09
South Carolina,2022-12-01,Flower,0.00
Arkansas,2022-12-01,Pre-Rolls,0.00
North Dakota,2022-12-01,Vapes,382058.36
New Hampshire,2022-12-01,Flower,1632.83
Oklahoma,2022-12-01,Concentrates,10403568.93
Alaska,2022-12-01,Edibles,2005670.57
Arkansas,2022-12-01,Edibles,3475326.07
Nunavut,2022-12-01,Other,32086.22
Vermont,2022-12-01,Other,324564.56
New York,2022-12-01,Pre-Rolls,1154714.83
Massachusetts,2022-12-01,Edibles,24562530.17
New Brunswick,2022-12-01,Concentrates,0.00
Ohio,2022-12-01,Pre-Rolls,19416.15
Northern Mariana Islands,2022-12-01,Vapes,0.00
Ontario,2022-12-01,Flower,72211483.47
Washington,2022-12-01,Concentrates,7925954.70
Oregon,2022-12-01,Vapes,19241032.37
Oklahoma,2022-12-01,Vapes,26155628.74
Ontario,2022-12-01,Vapes,27975044.75
New Mexico,2022-12-01,Edibles,6375652.94
Florida,2022-12-01,Pre-Rolls,556776.86
Oregon,2022-12-01,Pre-Rolls,10014921.11
New Brunswick,2022-12-01,Other,62059.50
Alberta,2022-12-01,Flower,25880219.74
Puerto Rico,2022-12-01,Flower,12899647.99
Washington,2022-12-01,Edibles,9842513.01
Illinois,2022-12-01,Other,3015893.91
Colorado,2022-12-01,Vapes,6330659.52
Montana,2022-12-01,Flower,11086836.56
Maine,2022-12-01,Concentrates,1485177.53
Manitoba,2022-12-01,Edibles,1135996.39
District of Columbia,2022-12-01,Pre-Rolls,258875.18
Michigan,2022-12-01,Pre-Rolls,28319820.02
Utah,2022-12-01,Vapes,3050127.90
Nova Scotia,2022-12-01,Flower,801.75
Connecticut,2022-12-01,Flower,8038555.05
Washington,2022-12-01,Flower,22989243.71
Alberta,2022-12-01,Edibles,5594052.23
Oklahoma,2022-12-01,Other,11547402.17
Alaska,2022-12-01,Vapes,3006351.03
Arkansas,2022-12-01,Concentrates,2472709.11
Minnesota,2022-12-01,Other,275772.42
Newfoundland and Labrador,2022-12-01,Concentrates,410621.06
Louisiana,2022-12-01,Concentrates,56985.62
Maine,2022-12-01,Edibles,3818263.62
Minnesota,2022-12-01,Edibles,135532.02
Colorado,2022-12-01,Flower,105065321.43
British Columbia,2022-12-01,Edibles,5386123.48
Oregon,2022-12-01,Other,3853496.78
Nevada,2022-12-01,Edibles,8862459.03
Colorado,2022-12-01,Other,7712065.21
Massachusetts,2022-12-01,Concentrates,6706774.44
Nevada,2022-12-01,Concentrates,3216009.55
Maine,2022-12-01,Vapes,3572739.49
Virginia,2022-12-01,Vapes,2780559.66
New Jersey,2022-12-01,Vapes,9662323.34
Missouri,2022-12-01,Concentrates,3253709.51
Vermont,2022-12-01,Flower,2056323.21
Oregon,2022-12-01,Flower,26615755.03
Illinois,2022-12-01,Vapes,39106790.80
Rhode Island,2022-12-01,Flower,1833082.17
Maryland,2022-12-01,Pre-Rolls,2623961.34
Mississippi,2022-12-01,Vapes,0.00
District of Columbia,2022-12-01,Flower,2528765.07
New Hampshire,2022-12-01,Vapes,280508.65
Delaware,2022-12-01,Vapes,892710.16
Connecticut,2022-12-01,Edibles,1309953.35
Pennsylvania,2022-12-01,Edibles,106696.77
South Dakota,2022-12-01,Edibles,236515.41
Minnesota,2022-12-01,Vapes,418740.55
New Jersey,2022-12-01,Pre-Rolls,4345661.26
Texas,2022-12-01,Edibles,70027.23
Nunavut,2022-12-01,Flower,337767.82
Texas,2022-12-01,Pre-Rolls,54903.53
Nunavut,2022-12-01,Pre-Rolls,109203.56
Ontario,2022-12-01,Edibles,13505682.33
Arizona,2022-12-01,Pre-Rolls,13532827.40
Arizona,2022-12-01,Flower,54426757.91
Vermont,2022-12-01,Pre-Rolls,439411.54
Connecticut,2022-12-01,Other,1380546.65
New Brunswick,2022-12-01,Flower,1533556.28
North Dakota,2022-12-01,Edibles,126.59
New Hampshire,2022-12-01,Other,117933.30
South Dakota,2022-12-01,Vapes,894569.04
California,2022-12-01,Flower,136609058.58
Mississippi,2022-12-01,Flower,1997373.56
Alaska,2022-12-01,Concentrates,1762432.49
Louisiana,2022-12-01,Other,141354.42
Alberta,2022-12-01,Vapes,17817523.55
Hawaii,2022-12-01,Other,294055.75
New Hampshire,2022-12-01,Pre-Rolls,162465.04
Rhode Island,2022-12-01,Concentrates,310062.45
Connecticut,2022-12-01,Pre-Rolls,1504189.39
Virginia,2022-12-01,Concentrates,299230.18
Nova Scotia,2022-12-01,Vapes,742.21
Nova Scotia,2022-12-01,Pre-Rolls,377.25
Texas,2022-12-01,Flower,122659.86
Mississippi,2022-12-01,Pre-Rolls,169452.08
Washington,2022-12-01,Pre-Rolls,12048473.41
New Brunswick,2022-12-01,Pre-Rolls,667501.83
Alberta,2022-12-01,Concentrates,3548115.87
Michigan,2022-12-01,Vapes,43642062.55
Nevada,2022-12-01,Flower,24910003.11
South Carolina,2022-12-01,Edibles,0.00
Rhode Island,2022-12-01,Edibles,276478.89
Minnesota,2022-12-01,Flower,1170298.82
North Dakota,2022-12-01,Other,142783.12
Puerto Rico,2022-12-01,Pre-Rolls,1174.02
Colorado,2022-12-01,Edibles,4704926.48
Virginia,2022-12-01,Pre-Rolls,169161.65
Texas,2022-12-01,Other,211726.16
South Carolina,2022-12-01,Vapes,0.00
Arizona,2022-12-01,Concentrates,13546903.16
Utah,2022-12-01,Pre-Rolls,2254.93
California,2022-12-01,Edibles,44076185.51
Maryland,2022-12-01,Edibles,6115406.11
Colorado,2022-12-01,Pre-Rolls,2325222.69
Minnesota,2022-12-01,Pre-Rolls,282606.57
District of Columbia,2022-12-01,Vapes,728066.67
Massachusetts,2022-12-01,Flower,56359744.68
Saskatchewan,2022-12-01,Edibles,729689.37
Yukon,2022-12-01,Pre-Rolls,187043.35
Illinois,2022-12-01,Pre-Rolls,8867301.58
Massachusetts,2022-12-01,Vapes,34713357.13
South Carolina,2022-12-01,Pre-Rolls,0.00
California,2022-12-01,Vapes,107290367.33
Montana,2022-12-01,Concentrates,2750550.95
Manitoba,2022-12-01,Concentrates,577365.33
Nevada,2022-12-01,Other,2070592.81
West Virginia,2022-12-01,Other,124367.86
Massachusetts,2022-12-01,Other,6549476.17
California,2022-12-01,Concentrates,27130072.61
Michigan,2022-12-01,Edibles,24541320.07
Arkansas,2022-12-01,Vapes,5564466.68
Colorado,2022-12-01,Concentrates,19637353.51
Florida,2022-12-01,Edibles,320452.24
Nova Scotia,2022-12-01,Concentrates,18770.99
Missouri,2022-12-01,Other,547948.02
Montana,2022-12-01,Other,1845725.65
Iowa,2022-12-01,Other,209599.76
Mississippi,2022-12-01,Concentrates,0.00
North Dakota,2022-12-01,Pre-Rolls,25957.45
Iowa,2022-12-01,Concentrates,50981.80
Northern Mariana Islands,2022-12-01,Edibles,0.00
British Columbia,2022-12-01,Vapes,11205892.41
Illinois,2022-12-01,Edibles,20156591.06
Utah,2022-12-01,Edibles,1046067.13
Saskatchewan,2022-12-01,Pre-Rolls,1859821.52
Oregon,2022-12-01,Concentrates,9341284.34
Illinois,2022-12-01,Flower,60568487.82
Puerto Rico,2022-12-01,Other,419261.70
New Mexico,2022-12-01,Other,1538642.33
Manitoba,2022-12-01,Other,1491394.45
Saskatchewan,2022-12-01,Concentrates,440267.11
Delaware,2022-12-01,Pre-Rolls,230051.90
Iowa,2022-12-01,Vapes,172965.28
Missouri,2022-12-01,Vapes,7411067.80
South Dakota,2022-12-01,Concentrates,133001.15
Nova Scotia,2022-12-01,Edibles,11275.56
Washington,2022-12-01,Vapes,17698624.06
Ontario,2022-12-01,Concentrates,7981676.33
Montana,2022-12-01,Vapes,5422604.12
Manitoba,2022-12-01,Pre-Rolls,2722082.64
